"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","y"
"79",0.510707413593065,-1.15299523264121,-0.557378769499871,1.55559917810098,-1.0026292268715,0.311695488674118,0.380324890607897,0.817983720434707,0.0502031604165968,0.526599094942341,-1.03654247232821,0.305716679704335,-0.788366690967986,-0.639600903737819,-0.955609001514534,0.782074276714917,0.0869487322676867,1.18604602358771,0.979542773426479,-0.65005035135817,-0.769110738731425,-0.7781505825859,1.1939393206286,-0.933076975237001,-0.72298135523723,-1.12969123325863,-0.0237824058022291,-2.26116174117948,1.29586853605146,-0.0393950950641734,0
"488",-1.02143136453138,-1.39431405848756,-1.15182487851179,-0.0306776666568614,0.219800338811142,-1.09846352879615,-0.141406641243611,-0.0449723474166132,0.720772802647413,0.578529058318986,0.26757133653854,1.64824940725149,-1.92549554184347,1.48993782080333,-1.08270117410847,-0.18574581241069,-0.956655311938696,-0.725490909853425,0.605221449358143,1.12079623959718,-0.473907921704122,-1.30826547902364,1.95931261412198,1.736889262817,-1.32614367318453,-1.22969310361686,1.5851190878596,-0.349038458518388,0.312139296409542,1.89300431601022,1
"298",0.0889132240687756,0.350790451464272,1.45561303556168,0.0952089665601825,0.598848011821713,0.397626882440472,1.17087572293388,0.0591102266114104,-0.536087779840041,-1.33861831396379,0.243900475055169,-0.51828165207684,-0.916636368459547,1.37024447964414,1.19513763674169,1.339863035354,1.40434009160329,0.479858483257288,1.03036412844887,-1.60306582142195,0.784249627367199,1.57864424282019,0.146767323335735,0.84087761859927,1.45216989636112,-1.43408718530782,-0.749155158490422,-0.207620905544254,1.06106937574529,-0.873464193583996,0
"23",-0.308787080640726,1.51407975611212,-1.10919628171018,1.33488736174882,0.370478489364037,1.23957999261363,-0.998902393354916,-0.0860426399586171,-0.784866533962365,0.200267012122304,0.521736659864242,2.99064500366772,1.11425150547867,-0.801372349524212,1.35440144809336,0.956191000339893,1.92009861047453,3.14323806311319,-0.983032886617083,-0.788644880712263,0.436902201249167,-3.19320885441292,-0.797669938365707,-0.0425800983397803,1.80201813808709,-1.91216860058713,-2.24661069672765,-2.60801682391992,-0.762021133553307,-0.348991133921319,1
"259",-0.630449370836524,0.364676959164509,0.605929700703519,-0.509636916061577,-0.263201503290436,-0.484214390250343,1.87727569079404,0.97271111539026,-0.680821663316684,0.789325286725374,0.990116055587279,-0.631083731639358,-1.35778959551828,0.641756241368907,1.5523614621619,0.194238669736386,-0.489928473326816,0.834705390643265,0.133005866531187,0.22483298602001,0.991043979666268,0.00207780572438856,1.17338422860618,0.875104903313794,1.66321274714836,1.1262189658124,0.451130489618164,-0.40970790205465,0.144421635533109,0.739971276057486,0
"47",-2.04939079795168,0.611923076419239,-0.757066729220517,-1.48968813940872,-0.308780167415178,0.895914539143396,-0.733249179305638,-1.09109632556308,1.0815274719831,-1.51071373486484,-1.14110440607065,-0.713921222289355,0.407355462408546,-0.590688823384364,-1.4406893354417,-0.94004238600937,-0.245415851529394,-0.28201248857537,-0.0122935780858966,-1.14296454359167,-0.6646723933103,0.763590787275766,-0.229245080122843,-0.451550491359655,-1.61214019749205,0.920192970701588,-0.407827321989496,0.545191765469464,0.430955769847202,-1.1123880043731,1
"287",-0.331409146217614,-0.52046918260103,-0.542977616262896,-1.44097992050725,2.04941957209484,-1.50871406526884,1.57491975461147,0.0702933665466334,1.59938048840784,0.0307296250466997,-0.800624936148439,-0.937157907629825,-0.282391039848179,0.877543363477042,0.51045529182006,-0.936353255654537,1.97564378106275,0.344710071184151,-1.95602691650924,0.695571626927305,-1.0607342576517,0.140175354385039,-0.592334296364085,0.116452172171104,1.05693481002069,1.13645203998914,-1.74701467706131,0.010396577659507,-2.20713203705917,0.560144882430017,0
"425",-1.43745710190755,0.343203953610749,0.570977774962817,-0.145327125130237,-0.0633137013294512,-0.478717333700981,-0.464038826205288,0.862217605668058,-0.0577179597064711,0.957430295697393,-0.643308723864436,1.28652617478792,-1.8346382749818,1.36823265947355,0.00687097145283804,1.44353517196927,0.63919828875397,-0.817625023732536,-0.353305422085086,0.400013187498885,-0.148447507813647,-1.67822968957831,1.54537202056275,1.08812626383999,0.118528337698176,-0.800040281550189,-0.127337337998151,1.28264437702784,-0.41642197452471,0.0330584364993561,1
"48",0.0761094514258529,0.887687151883381,-0.443188794436195,-1.84379881465935,0.416196357288025,1.12495193688668,1.95573173280441,-1.02103141097621,0.742709983111139,-0.961240850487069,0.780760844221241,-0.506187138805027,0.288118007099773,-0.786964182052805,-0.79458854469648,1.2579180820205,-1.73893138470063,-1.12993209962376,0.469314538733225,0.329473389627426,1.08052879182781,0.483060130295338,-0.795982210144741,-0.854978310122015,-0.875202194214801,-2.06688648498602,1.23471004314859,0.822438589359992,0.999580418258055,0.431430491643575,0
"223",-0.82114227495626,1.74630387251578,-1.31470427101267,-1.29984938098804,0.223064845033842,-1.88031469015685,-0.863978457653833,-0.874694270897666,-0.0312527875725736,-2.49608104164863,-0.134109203632265,-0.659663111806002,0.542064893475573,-0.39634377268903,-0.205679659808072,2.57462105701692,0.0525984666305546,1.26773799401489,-0.18012633024278,-2.63942685331572,-0.520763052628533,0.984621827210812,0.0718883513290692,-0.397747997440473,0.728202980112287,-1.83593449113074,-0.475668632931435,-1.59619272373154,-0.0632310106956342,-2.50906112633986,1
"322",0.474088201636344,-0.840737475688882,-0.190871008458363,1.03709428240812,0.733434973921326,-1.89630264837298,0.338065232849572,0.36296715185627,-0.564907523854883,1.10240706179477,-0.00896399607119824,-3.11846952383214,0.108969950958692,-0.341298792321445,1.25560396601675,-0.886355842415232,-0.169630051314618,0.395257951604634,-0.181056157536195,0.847214242170023,0.934641783610137,1.91102073132531,-0.534946812093203,0.230005632009665,1.67686424348983,0.0933165448231244,0.478451940785175,0.0923456692700294,-0.772715663318888,0.246357888704346,0
"444",-0.982173367736917,1.07474723513705,0.245906823866529,-1.64193542777001,0.26665919185373,1.05938534763262,0.647687509243358,-0.563601689161705,0.110903380561463,0.515582380100921,-0.186415449573516,0.00323941716517364,-0.528747173837679,-0.571820839421781,1.59571698562135,-0.0298755534299353,-0.344839450892272,-2.40410663188662,1.12472823594447,-1.45665527057158,0.385906191877458,-0.129570032623811,1.13008157347792,-0.277314391508011,1.73401583197461,-0.497427580398043,0.427527508490828,3.11154632374502,1.03296332187553,-1.40505289482209,1
"105",1.71588015194298,-0.556406276530757,-0.506975804144047,0.411362348688014,0.560323372358803,1.29798653752279,-0.897008547141313,-1.49266604916509,1.09040921480593,-0.335472800209104,-1.48404452267368,-0.504032024591247,-0.877902400060548,-0.294990493939493,1.08393546107776,0.684660868105544,-0.135534606646389,1.79252015853501,-1.55511834718793,-0.147461377053983,-1.58091529381314,0.898830069887474,0.235348606847681,-0.220549333386253,0.894826299147005,-0.567560344024565,-0.00855309207158709,-1.63247275940974,-1.67284298406582,0.185387664726594,1
"230",1.27706213460232,0.177815488538886,-1.79277560017011,1.00684361205614,-2.47652479352759,1.02450813468366,0.570175028480496,-1.1953106805938,-0.272770274510818,-0.322422061408436,0.485857193671345,0.625157333794638,0.306339928386005,-0.209454374503826,-0.364984712216775,0.434219185194675,0.665655659056643,0.592701132778864,-0.00597993888644873,-1.09741968173616,0.529587410571506,-1.68346500268148,-0.533001414715674,-0.217173118377951,-1.86136449070632,-0.78067040605171,0.348354264526162,-1.29033836339917,0.383166564704696,-1.62487266122856,1
"290",-0.332232923650277,1.59525670545975,0.564802286264216,-0.396428542003257,-1.54088695237124,1.0948076712658,-0.0450295789644413,0.75317411052862,0.476468298724665,-0.894251841287473,-0.762596569970339,1.52814679582168,0.585097278261333,-0.308087068189704,2.22138106096078,-0.586771138134795,0.98767923133532,2.25569778920087,-1.05483084421635,0.634411902349789,0.0373199689804425,-1.1253792905347,-0.0191528826128151,0.0644166996762761,1.5789813346388,0.0923102016566133,-1.28746059578311,-2.27917355076426,-1.44203440277365,-0.154178409671457,1
"159",1.51719130150346,0.578590768653356,0.033322894767809,1.2955421709124,-1.48179757893954,-0.473683138826716,-0.889031461400844,0.540234660563563,0.696901953098977,0.0769097485284188,0.0974858913243101,0.202376811834357,0.821700378746852,-1.62461984489372,0.349519413523957,0.036328401839826,1.53124754269188,-0.149568810363197,-1.25468252883698,-1.40762498200782,-0.823143670383763,-0.271778881917506,0.0168509896357191,-2.42791025855248,0.101431753130354,0.863696087027261,-1.87312197821204,-0.230339744089259,-0.990969569112205,-0.621097642009406,1
"347",-0.104629743536806,0.581463178214575,-0.765269085750549,0.0450200420870233,-0.0913345547488199,1.74611093539811,-0.936269551570416,1.31037553459397,0.848533241951395,2.37667799362837,0.873240648719949,0.920711157512556,-0.761218966253797,-0.861782743984168,-1.1824877400096,-0.125556499032042,0.178524692414987,0.653595529823812,-0.174923674124011,0.277752035529595,1.24628172540877,-0.522444600006905,0.503822904199097,-0.514894806193002,-1.17717005526818,0.628801275233779,-0.717246231080307,-1.76264044819903,-0.363644021971399,0.545347584802693,1
"174",0.267022944729821,-0.720590614726841,-0.61370077150453,-0.154254918040247,-2.21904128102173,1.11454289303253,-0.290072168197151,0.641875683346372,-0.13402445820495,-0.448730443408074,1.43110495949868,-0.460476302241335,0.269023099370764,1.32944457841729,-1.41777246688067,0.124074143300265,0.836078825016803,-2.59253794273068,0.151128964278993,0.327996583819942,1.04372439563385,0.22243542939163,0.0862822506801267,0.065177432376973,-1.97736822789648,-0.0792622827160554,-0.0841825173337571,1.76302804344036,0.935279568988873,-0.255704584800793,1
"408",-0.594017816580958,2.2348787922295,0.842991562633443,-0.147007161881525,-0.107755476481775,-0.848521999632838,0.710296497273735,1.05355971866362,0.440919614116036,0.610574943995491,0.384309316326334,0.752865004680289,-1.05168378590461,0.31631205274521,-0.229059679797575,-1.93566869043955,0.178990793999813,0.603787900050973,0.462190871764359,-0.00318617768058511,0.0941104016312023,0.764896738295463,0.622244138461229,0.861788702987416,0.700250181118564,1.00231630758382,-0.890204023540828,-0.0720630424102123,0.241612661944715,0.465195286898861,0
"44",-1.0826042332624,-0.57613561314851,0.189814100345111,0.168558081244068,0.83283772694834,-1.57738374721477,-0.946425951492783,0.792025542188884,-0.196705940695016,-0.315401718097509,1.68006337894459,0.856770726703706,-0.886418583349108,1.16533829660258,1.24284263150024,0.610697411831599,-0.0692107414781863,0.531044791231827,1.84859162611284,1.37880496682908,1.64114750729718,-1.67474695394545,1.17607608985374,0.201592322603938,1.89760256685972,-0.4522238299121,0.702239846461001,-0.371772270612019,1.47130336762961,0.768892870046546,1
"60",-0.520545890797267,-0.0417422295686713,1.7008323050357,-0.0151333199460115,-1.12248797491776,-0.141111233514688,-1.71289876960374,-0.685453995993232,-0.895582629393437,-0.318924272333585,-0.106474001206483,0.833514779460131,0.476857592632823,-0.473558787068956,2.32673639723836,-0.0974601852788291,0.264030180383852,0.287341760469486,-0.40894949096191,0.518651564872866,-0.183104070903204,-1.53082115474794,0.0337185041613726,0.263055545615771,2.07691450459814,-0.00108013042388724,0.220974082988542,-0.661917270042866,-0.908054785352932,0.297339663724088,1
"126",0.244564791092879,-2.53725469241564,-0.54141056798926,0.130499878718738,-0.266279435954656,0.236140335920508,-0.193114903881923,1.10689860225963,-0.563374613227984,1.026929613233,0.121435797990401,2.35423833985685,-0.402559629252361,0.678525875613133,0.164282092665915,-0.0237583573326709,0.457078921516632,0.475380122750124,-0.450423741408978,0.697609650887613,0.534634373281762,-2.12027418580978,0.75579267730706,1.08915118981431,0.270463583169793,0.0843058302777308,-1.09776568739656,-0.522796781522369,-0.0916702424043203,1.05898272894388,1
"338",-0.303615086525899,0.579105743511539,-0.156010062764319,0.452287884533747,-0.0670271555609306,0.358618094045807,1.34379482701394,2.12145633134314,-0.14528272656062,-1.85371692619328,0.111700877260987,1.19366102268751,0.351606627601156,0.747148468216258,0.703377283794453,-0.244520963359599,-0.331316159606502,-0.849817510880216,1.57004353986831,0.229468300831357,0.0747875655391369,-0.899445581329702,-1.14076022785425,0.446919573133852,0.629543079291322,-0.392139188984168,-0.163375260823559,0.738480105582495,1.48766666378963,0.144913226291692,0
"203",0.475469182561251,-1.09124634282387,0.154692489507627,-0.196172936495085,0.779200101257345,-0.775636504710223,-1.01860916892581,1.37594473160701,-0.882447514975242,0.281977896450993,0.105536872566771,1.53844294235216,1.39491291138349,0.137664702883684,-1.18306905040314,-0.425528625591485,2.39153716311077,0.158100814191246,-0.533726940647169,1.04273639278015,1.08043469874402,-2.73765011955773,-1.69611183509548,-0.0139843051763262,-0.560119122988293,0.36648193559988,-2.02088898027788,-0.768734408377613,-0.0145014864565095,0.198191772287193,1
"171",-0.571055258532664,-1.05740960840632,0.884330468050176,-2.78172076624656,0.443877571521881,-1.0014459218716,0.925219861912098,-0.0253385101555494,1.1045314417136,0.290618723395855,0.65604180478476,1.48920240612786,0.215930915700763,1.79167194469721,0.517158585289518,1.15452275675511,-0.0871979059315422,-0.678609655518434,-1.34516664038383,-0.335457042196434,1.96713511864057,-1.73410209389348,-0.273957185849447,2.45440023799681,-0.199578030539063,-1.55708297455044,1.20499385507713,1.15346436700498,-0.564630181496479,0.276224333276261,1
"36",-2.11408965219728,0.313779329274254,0.729928769314217,0.49158814852041,0.17896026314745,0.0336006190084058,-0.435547198253837,0.0663665002402718,-0.205923573105287,-1.40313372452129,1.16590700358726,0.0374021762133871,1.44387740279385,-1.1853370846314,0.706071470402773,-1.41463594941333,0.723095134099584,0.228591989840362,-0.837842528177666,-0.479926802758137,0.622749438176761,0.326181685695145,-1.54117057731224,-1.21596316878143,1.02336142269014,1.26263409580091,-0.333358480316986,-0.448166397016326,-0.298922963490218,0.301082108387634,1
"345",0.789358639534878,-0.924928026751638,-1.13705177671952,-1.42386475621857,0.786621965144442,-0.155526531672973,0.418892174175075,-1.67030249279565,-0.923531478825451,0.809445644717918,1.26732575566388,-1.69120932334658,-0.900989330118507,0.949062933849163,-0.00253176256420641,-0.923934805223721,-2.95863591012139,-0.913051746882614,0.108210514145963,-1.2325208749194,-0.480146725755915,0.981741927980126,0.664802391399885,0.308331254369825,-0.464186775715691,0.385801969632721,2.95889090818123,-0.157468395716786,-0.429517637179164,-0.708718759490235,1
"331",-0.412804300294007,0.63646098812971,-0.350330165205641,-0.835588669989576,-0.330032099545444,1.83503478831084,-1.28543303186397,1.42800468132446,0.731549739803472,-1.25901773960195,-0.434924345407135,1.06868111851975,-1.02301509385462,-0.660673210863777,0.259280651804763,0.318768013456268,0.488497511373074,0.609776722782616,-0.127071730192062,1.9906869019844,-0.559919057443735,-1.32525919756507,1.87471530612339,-0.032146000605647,-0.278220654817459,-0.879919437749554,-0.709389453218538,-0.630881198398675,-0.00827149526647862,1.47682581264313,1
"462",-1.36931751084829,0.259617937528947,0.433654185046538,0.654724014442685,0.735043915876449,-0.101961399645968,0.399282342542816,-0.382398161462978,1.00386906203654,-0.114020994658337,0.0969757589128779,-0.169349966077977,-0.837878633845435,1.17953386593571,-1.56355941848295,-0.260311891926813,-0.956805563576448,2.00156064772735,-2.7639115665554,0.448025209939289,1.4434299118627,0.104596143957008,0.453784591910687,1.42710209891711,-1.87332593870011,0.570832927344639,0.891453636687929,-1.73148086495704,-2.56519608926586,-0.498752309828981,1
"392",-0.41873042645918,1.19880372665239,-0.748430926291384,-1.08014788896725,1.92035495391367,-1.3519502025458,-0.682087309532602,1.44465858584472,-1.5078189581734,0.970775220673023,1.461995516285,1.45497134622581,0.582541331336427,1.17055653564332,-0.143095984817436,1.76807189752451,0.172360705269088,-1.97192313880722,-1.13473489160114,-2.20477764162428,1.51005799969303,-1.84280829901458,-0.102474596279325,1.16191299650907,-0.0293516962460032,-2.24083230160899,-0.227219703066166,1.35895549376236,-0.608840277647183,-1.70818143824794,1
"356",0.00794671036930439,2.94916225077863,1.13632977360543,-1.16534817365782,1.48407080395771,-0.585618597172748,-0.326784745588433,0.420866575194666,0.928636017879813,-0.276425203902769,-0.632302537387757,1.30310393948474,-1.29001396211639,0.146858689115608,1.29016045906779,-1.1735319713315,0.243565260834565,-0.551082804046412,0.63563318978851,1.39406566060915,-0.122999872071727,-1.75505001023064,1.0463462532656,-0.121403297796843,1.32641288989355,-0.127545455617227,-0.0187255368399348,0.231764865329394,0.771600905546135,0.986487258593429,1
"434",-0.440031477400912,-1.41447101044309,-0.829750002694142,0.0818335406729118,0.270166202942265,-1.03407873128456,-1.74481176149015,0.569030795656761,-0.998476516278202,1.88788807231245,-0.00375468362722478,-0.923801534151174,1.12510192987901,0.930000256994568,-0.675670256123739,-1.43003054786066,-0.361124717830248,-0.109247737832053,-0.129083496430294,1.28935426747821,-0.0333304858288839,0.0473030607842941,-1.90031489876694,0.163285422342284,-0.440370573958067,1.99475942651637,0.173281029788898,-0.103746870416093,-0.224176430040864,0.693240975333745,1
"283",-0.650214422865132,1.18061838318734,0.550013627210032,1.35277458018261,0.168592957120807,-0.192813971824767,-0.112785169257931,0.508308507303135,0.400263396580881,0.0474629874033213,-0.917673332560065,1.38627881746553,0.268029688781735,1.2926320234339,-0.629927820603258,1.87631478110514,-0.422556812239099,1.25246198930962,0.591467011703145,-0.931870451694122,0.121097324890623,-1.75587299193012,0.954802145007305,0.415182753685618,-0.981365894454661,-2.20423818002627,1.08325270880013,-0.954266846584347,0.211657248064422,-0.23924744007318,0
"243",1.83602108738135,-1.02589649381634,-1.78514806256065,-1.82463801134785,-1.13359491170141,-0.747307561871461,1.88073250061419,0.837674882644726,-0.211130888206646,-0.151585789832298,0.0271328835050268,-0.303323008565579,0.742916360018893,-2.21135808532575,-0.548867409301349,-0.937399363256683,0.156822148874826,-0.252303474251053,0.071382476849836,-3.13957985618364,0.149254692592337,-0.361377269030008,-0.74954098515406,-2.3445104643675,-0.489227697670911,0.887158652200834,0.347393212391953,-0.23946978271726,0.546532988342531,-3.15841084893802,0
"376",0.852591978184543,-0.502837077769366,0.221841731515126,1.01069561562171,1.37844591951513,-1.85896911453848,-1.23082811626509,-0.889647144315413,-0.39436472634673,-0.0564788422367601,-0.696412798654167,-0.353959736429933,0.00737092627669381,-1.43495042612936,-0.187869351905647,-0.9947961625518,2.04814811479374,-2.29261085521759,-0.726454905602066,-0.498310231696254,-0.558684420889153,0.6719768940486,-0.406658859041415,-1.80749840795747,0.381416177434791,1.21323900699469,-1.26403061422237,2.59791504028451,-1.87896459308962,-1.55385277737905,1
"262",-0.203811583833283,0.114926891090982,-1.28228932037835,-0.0146893658980035,1.37442552288026,0.878859330906781,0.606436470982688,0.536358696175859,-0.075284627397497,0.114862800464025,0.557695753945645,-2.12750128836211,1.56342293008594,0.242496436281964,0.089021266252203,-0.139333689925377,0.544806022653492,0.74995253721318,0.233364012895652,0.375427127417358,0.168535966592166,1.76993787421842,-1.66923265068142,-0.0216978364306717,0.119475768503686,-0.551753034634148,0.2877368235337,-0.897959359450638,0.309997439894441,0.0793344344263176,1
"213",0.357409966689525,1.17063221310403,0.0852183605206737,-0.106836616684018,-0.157886150405876,1.24474179330399,0.480472755803364,1.34129860263229,0.755363414941163,-0.864663257708926,-0.670070996315409,-0.408277439815476,-0.922089765504587,0.224317778617751,0.24406915926546,-0.18895690801807,1.46102703394051,-0.245337162999679,-0.00103474440683134,-2.3315769077804,-0.788598944818094,-0.615724066361796,0.358763392255548,0.0855010202748359,0.443668226982627,0.292145289758122,-0.918179325408556,0.0108993854233374,-0.111589359082886,-1.80777807483618,0
"289",-0.849057509087573,0.573739834440074,0.656575757026301,-0.125290984698569,0.547788728231886,-0.700628040331408,0.602647322005777,-2.64245264348859,0.23165037567411,0.307480125201365,0.44214004753477,-0.400028259444062,-1.19396127422821,0.0043307147399865,-0.651785144848873,-0.849921048794412,-0.429291156930616,-0.161127514621245,-1.47158042193353,-0.213392048201901,0.604658556176725,-0.356675731109886,0.309192081284269,0.0762742500959772,0.271358358184709,1.01175012379145,0.466983149059961,0.10634333201905,-1.84656504379551,-0.324524150500213,1
"304",1.20552442265198,-1.19560945861392,0.367848089413691,0.330244844081594,-2.66372161838591,-1.10610537160597,0.446028667116912,1.00045664989063,0.18505910624292,-0.335189420120147,1.84298075126141,0.740538924407107,-0.52901067599998,-0.897966290958748,-0.584353449340141,-0.794051305564784,0.389103502117509,-0.390815599105251,-0.463166242033698,-1.91299098604188,1.16672980807676,0.467897217459502,0.663934942870225,-0.519847594288236,-0.430937018794357,0.265162423830006,-0.12889335458404,0.400954182562786,-0.149515365520665,-2.06096800845898,0
"167",1.53429426585863,1.85389959134691,-1.0017064973793,1.00570487172961,-0.299216247017509,0.289505935841831,-0.185951627631325,-1.0699298073637,-1.17628355174568,0.226677014486459,-0.155374492001824,1.48492392125198,-0.415584812132829,-1.28277816239309,0.68715503351957,-0.0873052264499828,-0.0346392846906063,0.595276572124445,0.059169370639458,0.93787870787509,-0.297562308565117,-2.26568019416671,-0.253647169396965,-1.09387545994204,0.566581564202961,-0.105316308522394,-0.101805518559057,-0.3660206087243,0.0835024712726737,0.324281327307361,1
"163",-0.929128593747146,-0.487195805195945,0.634615836460158,0.490320311389379,0.943339810215484,-0.99781100225177,0.995518495148759,0.0227083472557575,0.57169015612278,-0.186099536827196,0.301862341348609,-0.902187509942005,0.253261075877007,-0.356205204783514,-1.54674866905928,0.194312672111057,0.272784180178633,-0.0899006466634372,0.387021607243019,0.376080382443537,0.895102264314029,0.892107761250506,-0.681267027592748,-0.752596553575077,-1.26625300968558,-0.419771424936772,-0.216178728658218,0.74676923154447,0.770355620285328,0.0581084810394883,0
"176",-0.10768571712907,-2.7126517591008,-1.04030755497678,0.418078692478158,-1.31466098440298,-0.364252245124589,2.09560178294473,0.39076827123074,0.156159336597674,0.449999894372994,0.415632247568092,1.33502720742218,0.41542791483787,-0.268801342137227,-0.934726352200461,0.690769493442849,1.18511431345237,0.24599454922901,-0.880145267177127,-0.6655249467933,0.284998222186016,-0.669929173941668,-0.919226093693983,-0.184315955825994,-0.64180284540907,-1.08303897019056,-1.11785616188937,-0.489158305510852,-0.851006973894361,-1.22445014894296,0
